  200  200  1.3338
  200  250  1.3435
  200  300  1.3482
  200  350  1.3507
  200  400  1.3521
  200  450  1.3531
  200  500  1.3539
  200  550  1.3544
  200  600  1.3548
  200  650  1.3552
  200  700  1.3553
  200  750  1.3556
  200  800  1.3556
  200  850  1.3559
  200  900  1.3559
  200  950  1.356
  200 1000  1.3558
  200 1050  1.3557
  200 1100  1.3559
  200 1150  1.356
  200 1200  1.3553
  200 1250  1.3553
  200 1300  1.3553
  200 1350  1.3553
  200 1400  1.3553
  200 1450  1.3553
  200 1500  1.3553
  200 1550  1.3553
  200 1600  1.3553
  200 1650  1.3553
  200 1700  1.3553
  200 1750  1.3553
  200 1800  1.3553
  200 1850  1.3553
  200 1900  1.3553
  200 1950  1.3553
  200 2000  1.3553
  250  200  1.3325
  250  250  1.3501
  250  300  1.3577
  250  350  1.3609
  250  400  1.3625
  250  450  1.3634
  250  500  1.3638
  250  550  1.3642
  250  600  1.3644
  250  650  1.3646
  250  700  1.3646
  250  750  1.3646
  250  800  1.3644
  250  850  1.3644
  250  900  1.3642
  250  950  1.3643
  250 1000  1.3637
  250 1050  1.3635
  250 1100  1.3637
  250 1150  1.3629
  250 1200  1.3629
  250 1250  1.363
  250 1300  1.3621
  250 1350  1.362
  250 1400  1.3618
  250 1450  1.3617
  250 1500  1.3616
  250 1550  1.3616
  250 1600  1.3616
  250 1650  1.3616
  250 1700  1.3616
  250 1750  1.3616
  250 1800  1.3616
  250 1850  1.3616
  250 1900  1.3616
  250 1950  1.3616
  250 2000  1.3616
  300  200  1.3166
  300  250  1.3398
  300  300  1.3595
  300  350  1.3658
  300  400  1.3679
  300  450  1.3688
  300  500  1.3692
  300  550  1.3694
  300  600  1.3695
  300  650  1.3695
  300  700  1.3694
  300  750  1.3693
  300  800  1.3693
  300  850  1.3689
  300  900  1.3689
  300  950  1.3687
  300 1000  1.3684
  300 1050  1.368
  300 1100  1.3679
  300 1150  1.3672
  300 1200  1.3675
  300 1250  1.3665
  300 1300  1.3666
  300 1350  1.3656
  300 1400  1.3656
  300 1450  1.3655
  300 1500  1.3642
  300 1550  1.364
  300 1600  1.364
  300 1650  1.3638
  300 1700  1.3636
  300 1750  1.3634
  300 1800  1.3633
  300 1850  1.3633
  300 1900  1.3633
  300 1950  1.3633
  300 2000  1.3633
  350  200  1.2513
  350  250  1.3151
  350  300  1.344
  350  350  1.3647
  350  400  1.3701
  350  450  1.3714
  350  500  1.3717
  350  550  1.3717
  350  600  1.3716
  350  650  1.3715
  350  700  1.3714
  350  750  1.3712
  350  800  1.371
  350  850  1.3708
  350  900  1.3708
  350  950  1.3705
  350 1000  1.3702
  350 1050  1.3703
  350 1100  1.37
  350 1150  1.3693
  350 1200  1.3689
  350 1250  1.3684
  350 1300  1.3685
  350 1350  1.3676
  350 1400  1.3679
  350 1450  1.3667
  350 1500  1.3667
  350 1550  1.3668
  350 1600  1.3669
  350 1650  1.3641
  350 1700  1.3641
  350 1750  1.3639
  350 1800  1.3638
  350 1850  1.3637
  350 1900  1.3635
  350 1950  1.3633
  350 2000  1.3632
  400  200  1.4263
  400  250  1.2395
  400  300  1.3138
  400  350  1.3458
  400  400  1.3668
  400  450  1.3716
  400  500  1.3723
  400  550  1.3722
  400  600  1.3719
  400  650  1.3716
  400  700  1.3713
  400  750  1.371
  400  800  1.3708
  400  850  1.3706
  400  900  1.3702
  400  950  1.37
  400 1000  1.37
  400 1050  1.3695
  400 1100  1.3691
  400 1150  1.3693
  400 1200  1.3689
  400 1250  1.3685
  400 1300  1.3682
  400 1350  1.3672
  400 1400  1.3679
  400 1450  1.3669
  400 1500  1.3673
  400 1550  1.3647
  400 1600  1.365
  400 1650  1.3648
  400 1700  1.3649
  400 1750  1.3651
  400 1800  1.365
  400 1850  1.3652
  400 1900  1.3651
  400 1950  1.3649
  400 2000  1.3619
  450  200  1.4073
  450  250  1.4072
  450  300  1.2332
  450  350  1.3123
  450  400  1.346
  450  450  1.3669
  450  500  1.3712
  450  550  1.3714
  450  600  1.371
  450  650  1.3704
  450  700  1.3699
  450  750  1.3695
  450  800  1.369
  450  850  1.3689
  450  900  1.3686
  450  950  1.3682
  450 1000  1.3681
  450 1050  1.3679
  450 1100  1.3673
  450 1150  1.3676
  450 1200  1.3673
  450 1250  1.3669
  450 1300  1.3666
  450 1350  1.3664
  450 1400  1.3658
  450 1450  1.3652
  450 1500  1.3647
  450 1550  1.3632
  450 1600  1.3639
  450 1650  1.3641
  450 1700  1.3643
  450 1750  1.3648
