 100 100 0 80 100 0.883094 0.00457504 0.0530007 0.153629 0.290929 0.43488 0.555346 0.643093 0.704241 0.746685 0.776713 0.79849 0.814646 0.826879 0.836327 0.843731 0.849635 0.854397 0.858279 0.861485 0.864146 0.866367 0.868254 0.869863 0.871242 0.872433 0.873466 0.87437 0.875162 0.875859 0.876475 0.877023 0.877512 0.87795 0.878343 0.878695 0.879011 0.879299 0.879564 0.879802 0.880019 100 100 0 40 100 0.882124 0.00462375 0.0515714 0.15289 0.290379 0.433869 0.552647 0.640504 0.701853 0.744541 0.774791 0.79677 0.813088 0.825443 0.834975 0.842438 0.848367 0.853144 0.857038 0.860246 0.862912 0.865149 0.867042 0.868668 0.870059 0.871256 0.8723 0.873208 0.874007 0.874712 0.875337 0.875895 0.876389 0.876832 0.877228 0.877585 0.877909 0.878201 0.878468 0.878709 0.87893
 100 100 0 0 100 0.874118 0.00262478 0.0386275 0.129512 0.266625 0.416035 0.542024 0.634066 0.697435 0.740876 0.771184 0.792866 0.808772 0.820696 0.829838 0.836954 0.84258 0.847096 0.850756 0.853769 0.856277 0.858379 0.860153 0.861665 0.86296 0.864078 0.86505 0.865897 0.866641 0.867295 0.867878 0.86839 0.868851 0.86926 0.86963 0.869965 0.870266 0.870537 0.870782 0.871009 0.871215
 100 100 40 80 100 0.881279 0.00454061 0.0512968 0.151073 0.289893 0.433853 0.553247 0.641041 0.702474 0.745231 0.775442 0.797243 0.813373 0.825595 0.835014 0.842387 0.848257 0.852989 0.856844 0.860013 0.862647 0.864853 0.866717 0.868299 0.869653 0.870825 0.871841 0.87273 0.873504 0.874184 0.874785 0.875324 0.875805 0.876231 0.876615 0.87696 0.877272 0.877554 0.877812 0.878045 0.878255
 100 100 40 40 100 0.881912 0.00412999 0.0504908 0.150717 0.289801 0.434296 0.554238 0.642511 0.704128 0.746991 0.77721 0.79897 0.815019 0.827122 0.836438 0.84372 0.849508 0.854169 0.857966 0.86109 0.863681 0.865852 0.867682 0.869236 0.870571 0.871723 0.872718 0.873581 0.874344 0.875013 0.875598 0.87612 0.87659 0.877007 0.87738 0.877716 0.87802 0.878295 0.878545 0.878771 0.878979
 100 100 80 80 100 0.884442 0.00382946 0.0504709 0.153996 0.293059 0.436163 0.556175 0.643519 0.704751 0.747362 0.777685 0.799731 0.816088 0.828452 0.837967 0.845409 0.851316 0.856067 0.85994 0.863115 0.865754 0.867966 0.869838 0.871428 0.872798 0.873975 0.875002 0.875895 0.87668 0.877366 0.877976 0.878513 0.878993 0.879424 0.879807 0.880152 0.880465 0.880746 0.881001 0.881233 0.881444
 100 200 0 80 100 0.889436 0.00446589 0.0497732 0.147035 0.283865 0.430844 0.554416 0.645064 0.708031 0.751489 0.782159 0.80428 0.820611 0.832961 0.842461 0.849872 0.855763 0.860516 0.864393 0.867594 0.870264 0.872512 0.874417 0.876041 0.877438 0.878639 0.879686 0.8806 0.881398 0.882103 0.882732 0.88329 0.883785 0.884225 0.884624 0.88498 0.885304 0.885594 0.885859 0.886101 0.886322
 100 200 0 40 100 0.888398 0.00479628 0.0483587 0.144351 0.281859 0.429089 0.552997 0.643953 0.707255 0.75103 0.781806 0.803935 0.820239 0.832536 0.841999 0.849393 0.855279 0.86002 0.863872 0.867045 0.869684 0.871892 0.873775 0.875372 0.876742 0.877921 0.878939 0.879829 0.880612 0.881298 0.881907 0.882449 0.882932 0.883363 0.883752 0.884101 0.884418 0.884703 0.884961 0.885196 0.88541
 100 200 0 0 100 0.878539 0.00317539 0.0349074 0.104684 0.227487 0.386548 0.528858 0.631068 0.699104 0.744128 0.774954 0.7968 0.812765 0.824742 0.833947 0.841131 0.846832 0.851418 0.855141 0.858198 0.860737 0.86286 0.86465 0.866174 0.867479 0.868603 0.869574 0.870418 0.871156 0.871803 0.872376 0.872885 0.873338 0.873743 0.874106 0.874432 0.874727 0.874994 0.875235 0.875455 0.875658
 100 200 40 80 100 0.892752 0.00431078 0.0495116 0.145058 0.284021 0.433326 0.558713 0.650346 0.713782 0.757508 0.788121 0.810035 0.826147 0.838279 0.847595 0.85488 0.86066 0.865311 0.869095 0.872201 0.874784 0.876947 0.878763 0.880303 0.881623 0.882762 0.883749 0.884608 0.885359 0.886019 0.8866 0.887116 0.887578 0.887991 0.888359 0.888691 0.888992 0.889261 0.889507 0.889729 0.889932
 100 200 40 40 100 0.888505 0.00444779 0.0485112 0.145316 0.283812 0.431648 0.555132 0.645523 0.708197 0.751596 0.782162 0.80416 0.820428 0.832716 0.842157 0.849528 0.855377 0.860088 0.863924 0.867084 0.869721 0.871936 0.873808 0.8754 0.876766 0.877943 0.878974 0.87987 0.880656 0.881351 0.881962 0.882505 0.882992 0.883426 0.883815 0.884167 0.884484 0.884771 0.885031 0.885268 0.885482
 100 200 80 80 100 0.895332 0.00453237 0.0499695 0.146671 0.286357 0.436378 0.562161 0.654069 0.717663 0.761209 0.791618 0.813461 0.829474 0.841527 0.850752 0.857951 0.863661 0.868256 0.871982 0.875049 0.877593 0.87972 0.881516 0.883042 0.884341 0.885458 0.88643 0.887277 0.888022 0.888673 0.889251 0.889759 0.890218 0.890625 0.890988 0.891315 0.891611 0.891877 0.89212 0.892341 0.892541
